slug,page,x0,y0,x1,y1,token,gross_amount
420426-collect-files-72313-political-file-2012-non,1,409.591,264.405,414.039,264.449,1,0
420426-collect-files-72313-political-file-2012-non,1,426.361,264.405,469.2,264.449,$250.00P-1,0.38
420426-collect-files-72313-political-file-2012-non,1,479.522,264.405,495.09,264.449,0,0.55
420426-collect-files-72313-political-file-2012-non,1,498.571,264.405,511.011,264.449,NM,0
420426-collect-files-72313-political-file-2012-non,1,536.343,264.405,540.791,264.449,1,0
420426-collect-files-72313-political-file-2012-non,1,564.363,264.405,593.275,264.449,$250.00 ,0.62
420426-collect-files-72313-political-file-2012-non,1,145.5,274.905,155.284,274.949,Sa,0
420426-collect-files-72313-political-file-2012-non,1,157.508,274.905,186.86,274.949,7p-730p,0.31
420426-collect-files-72313-political-file-2012-non,1,20.251,289.155,35.97,289.199,N13,0.22
420426-collect-files-72313-political-file-2012-non,1,42.225,289.155,60.889,289.199,WHP,0
420426-collect-files-72313-political-file-2012-non,1,70.501,289.155,101.637,289.199,8/15/12,0.14
420426-collect-files-72313-political-file-2012-non,1,106.501,289.155,137.637,289.199,8/20/12,0.14
420426-collect-files-72313-political-file-2012-non,1,144,289.155,153.784,289.199,Sa,0
420426-collect-files-72313-political-file-2012-non,1,156.008,289.155,185.36,289.199,730p-8p,0.31
420426-collect-files-72313-political-file-2012-non,1,230.4,289.155,242.84,289.199,CM,0
420426-collect-files-72313-political-file-2012-non,1,259.501,289.155,288.853,289.199,730p-8p,0.31
420426-collect-files-72313-political-file-2012-non,1,326.251,289.072,360.019,289.11,-----S-,0
420426-collect-files-72313-political-file-2012-non,1,376.623,289.155,387.743,289.199,:30,0.44
420426-collect-files-72313-political-file-2012-non,1,409.591,289.155,414.039,289.199,1,0
420426-collect-files-72313-political-file-2012-non,1,426.361,289.155,469.2,289.199,$250.00P-1,0.38
420426-collect-files-72313-political-file-2012-non,1,479.522,289.155,495.09,289.199,0,0.55
420426-collect-files-72313-political-file-2012-non,1,498.571,289.155,511.011,289.199,NM,0
420426-collect-files-72313-political-file-2012-non,1,536.343,289.155,540.791,289.199,1,0
420426-collect-files-72313-political-file-2012-non,1,564.363,289.155,593.275,289.199,$250.00 ,0.62
420426-collect-files-72313-political-file-2012-non,1,145.5,299.655,155.284,299.699,Sa,0
420426-collect-files-72313-political-file-2012-non,1,157.508,299.655,186.86,299.699,730p-8p,0.31
420426-collect-files-72313-political-file-2012-non,1,473.25,316.155,495.034,316.199,Totals,0
420426-collect-files-72313-political-file-2012-non,1,530.4,316.155,539.296,316.199,43,0.67
420426-collect-files-72313-political-file-2012-non,1,557.64,316.155,593.224,316.199,"$9,335.00 ",1
419754-collect-files-65684-political-file-2012-federal,0,18,25.145,48.232,25.189,Contract,0
419754-collect-files-65684-political-file-2012-federal,0,50.456,25.145,89.584,25.189,Agreement,0
419754-collect-files-65684-political-file-2012-federal,0,91.808,25.145,125.16,25.189,Between:,0
419754-collect-files-65684-political-file-2012-federal,0,429.272,25.145,445.72,25.189,Print,0
419754-collect-files-65684-political-file-2012-federal,0,447.944,25.145,464.84,25.189,Date,0
419754-collect-files-65684-political-file-2012-federal,0,474.001,25.145,505.137,25.189,8/23/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,533.251,25.145,551.931,25.189,Page,0
419754-collect-files-65684-political-file-2012-federal,0,560.251,25.145,564.699,25.189,1,0.22
419754-collect-files-65684-political-file-2012-federal,0,568.503,25.145,575.175,25.189,of,0
419754-collect-files-65684-political-file-2012-federal,0,580.502,25.145,584.95,25.189,6,0
419754-collect-files-65684-political-file-2012-federal,0,261.18,41.644,350.94,41.732,CONTRACT,0
419754-collect-files-65684-political-file-2012-federal,0,119.999,63.169,150.549,63.224,WCVB,0
419754-collect-files-65684-political-file-2012-federal,0,406.681,60.395,436.913,60.439,Contract,0
419754-collect-files-65684-political-file-2012-federal,0,439.137,60.395,441.361,60.439,/,0
419754-collect-files-65684-political-file-2012-federal,0,443.585,60.395,474.257,60.439,Revision,0
419754-collect-files-65684-political-file-2012-federal,0,495.842,60.395,505.178,60.439,Alt,0
419754-collect-files-65684-political-file-2012-federal,0,507.402,60.395,527.85,60.439,Order,0
419754-collect-files-65684-political-file-2012-federal,0,530.074,60.395,534.522,60.439,#,0
419754-collect-files-65684-political-file-2012-federal,0,119.999,75.169,125.559,75.224,5,0.22
419754-collect-files-65684-political-file-2012-federal,0,128.339,75.169,141.119,75.224,TV,0
419754-collect-files-65684-political-file-2012-federal,0,143.899,75.169,170.029,75.224,Place,0
419754-collect-files-65684-political-file-2012-federal,0,417.001,72.395,443.689,72.439,944723,0.56
419754-collect-files-65684-political-file-2012-federal,0,457.474,73.145,459.698,73.189,/,0
419754-collect-files-65684-political-file-2012-federal,0,119.999,87.169,167.789,87.224,"Needham,",0
419754-collect-files-65684-political-file-2012-federal,0,170.569,87.169,186.119,87.224,MA,0
419754-collect-files-65684-political-file-2012-federal,0,191.679,87.169,219.479,87.224,2492,0.62
419754-collect-files-65684-political-file-2012-federal,0,309.002,85.895,336.57,85.939,Product,0
419754-collect-files-65684-political-file-2012-federal,0,119.999,99.169,185.589,99.224,(781)449-0400,0.19
419754-collect-files-65684-political-file-2012-federal,0,307.5,98.133,336.852,98.178,8/27-9/2,0.25
419754-collect-files-65684-political-file-2012-federal,0,308.251,110.645,338.483,110.689,Contract,0
419754-collect-files-65684-political-file-2012-federal,0,340.707,110.645,361.603,110.689,Dates,0
419754-collect-files-65684-political-file-2012-federal,0,407.251,110.645,438.371,110.689,Estimate,0
419754-collect-files-65684-political-file-2012-federal,0,440.595,110.645,445.043,110.689,#,0
419754-collect-files-65684-political-file-2012-federal,0,18,121.383,100.04,121.429,www.thebostonchannel.com,0.06
419754-collect-files-65684-political-file-2012-federal,0,308.251,122.883,339.387,122.928,8/27/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,341.611,122.883,344.275,122.928,-,0
419754-collect-files-65684-political-file-2012-federal,0,346.499,122.883,377.635,122.928,9/2/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,407.251,122.883,429.491,122.928,11662,0.71
419754-collect-files-65684-political-file-2012-federal,0,309.002,135.395,345.01,135.439,Advertiser,0
419754-collect-files-65684-political-file-2012-federal,0,484.501,135.395,512.061,135.439,Original,0
419754-collect-files-65684-political-file-2012-federal,0,514.285,135.395,531.181,135.439,Date,0
419754-collect-files-65684-political-file-2012-federal,0,533.405,135.395,535.629,135.439,/,0
419754-collect-files-65684-political-file-2012-federal,0,537.853,135.395,568.525,135.439,Revision,0
419754-collect-files-65684-political-file-2012-federal,0,309.002,147.633,373.018,147.678,Warren/D/Senate,0
419754-collect-files-65684-political-file-2012-federal,0,491.041,147.395,522.177,147.439,8/22/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,534.727,148.145,536.951,148.189,/,0
419754-collect-files-65684-political-file-2012-federal,0,544.665,147.395,575.801,147.439,8/23/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,18,157.145,34.456,157.189,And:,0
419754-collect-files-65684-political-file-2012-federal,0,406.681,160.145,428.017,160.189,Billing,0
419754-collect-files-65684-political-file-2012-federal,0,430.241,160.145,450.241,160.189,Cycle,0
419754-collect-files-65684-political-file-2012-federal,0,457.92,160.145,479.256,160.189,Billing,0
419754-collect-files-65684-political-file-2012-federal,0,481.48,160.145,513.936,160.189,Calendar,0
419754-collect-files-65684-political-file-2012-federal,0,536.4,160.145,578.192,160.189,Cash/Trade,0
419754-collect-files-65684-political-file-2012-federal,0,406.681,172.145,444.465,172.189,EOM/EOC,0
419754-collect-files-65684-political-file-2012-federal,0,457.92,172.145,493.936,172.189,Broadcast,0
419754-collect-files-65684-political-file-2012-federal,0,536.4,172.145,555.072,172.189,Cash,0
419754-collect-files-65684-political-file-2012-federal,0,90,177.836,115.506,177.886,Media,0
419754-collect-files-65684-political-file-2012-federal,0,118.008,177.836,161.523,177.886,Strategies,0
419754-collect-files-65684-political-file-2012-federal,0,164.025,177.836,167.022,177.886,-,0
419754-collect-files-65684-political-file-2012-federal,0,169.524,177.836,182.025,177.886,VA,0
419754-collect-files-65684-political-file-2012-federal,0,406.5,184.895,431.404,184.939,Station,0
419754-collect-files-65684-political-file-2012-federal,0,457.92,184.895,486.824,184.939,Account,0
419754-collect-files-65684-political-file-2012-federal,0,489.048,184.895,523.728,184.939,Executive,0
419754-collect-files-65684-political-file-2012-federal,0,536.25,184.895,556.258,184.939,Sales,0
419754-collect-files-65684-political-file-2012-federal,0,558.482,184.895,579.378,184.939,Office,0
419754-collect-files-65684-political-file-2012-federal,0,90,188.336,110.016,188.386,9990,0.38
419754-collect-files-65684-political-file-2012-federal,0,112.518,188.336,128.025,188.386,Lee,0
419754-collect-files-65684-political-file-2012-federal,0,130.527,188.336,190.053,188.386,Highway/#210,0.2
419754-collect-files-65684-political-file-2012-federal,0,90,198.836,122.013,198.886,"Fairfax,",0
419754-collect-files-65684-political-file-2012-federal,0,124.515,198.836,137.016,198.886,VA,0
419754-collect-files-65684-political-file-2012-federal,0,142.02,198.836,167.04,198.886,22030,0.59
419754-collect-files-65684-political-file-2012-federal,0,406.5,197.133,430.94,197.178,WCVB,0
419754-collect-files-65684-political-file-2012-federal,0,457.92,196.895,476.152,196.939,Scott,0
419754-collect-files-65684-political-file-2012-federal,0,478.376,196.895,498.824,196.939,Tarka,0
419754-collect-files-65684-political-file-2012-federal,0,536.25,196.895,561.154,196.939,Boston,0
419754-collect-files-65684-political-file-2012-federal,0,406.562,209.645,432.794,209.689,Special,0
419754-collect-files-65684-political-file-2012-federal,0,435.018,209.645,466.586,209.689,Handling,0
419754-collect-files-65684-political-file-2012-federal,0,406.562,234.395,454.13,234.439,Demographic,0
419754-collect-files-65684-political-file-2012-federal,0,406.321,246.395,428.553,246.439,Adults,0
419754-collect-files-65684-political-file-2012-federal,0,430.777,246.395,451.233,246.439,25-54,0.31
419754-collect-files-65684-political-file-2012-federal,0,406.5,283.895,424.284,283.939,IDB#,0
419754-collect-files-65684-political-file-2012-federal,0,457.92,283.895,493.928,283.939,Advertiser,0
419754-collect-files-65684-political-file-2012-federal,0,496.152,283.895,515.272,283.939,Code,0
419754-collect-files-65684-political-file-2012-federal,0,536.25,283.895,563.818,283.939,Product,0
419754-collect-files-65684-political-file-2012-federal,0,566.042,283.895,585.162,283.939,Code,0
419754-collect-files-65684-political-file-2012-federal,0,406.5,308.645,433.18,308.689,Agency,0
419754-collect-files-65684-political-file-2012-federal,0,435.404,308.645,447.852,308.689,Ref,0
419754-collect-files-65684-political-file-2012-federal,0,497.251,308.645,533.259,308.689,Advertiser,0
419754-collect-files-65684-political-file-2012-federal,0,535.483,308.645,547.931,308.689,Ref,0
419754-collect-files-65684-political-file-2012-federal,0,401.25,340.978,426.765,341.027,Spots/,0
419754-collect-files-65684-political-file-2012-federal,0,20.251,352.228,41.759,353.115,*Line,0
419754-collect-files-65684-political-file-2012-federal,0,50.131,352.228,61.633,352.277,Ch,0
419754-collect-files-65684-political-file-2012-federal,0,69.749,352.228,88.757,352.277,Start,0
419754-collect-files-65684-political-file-2012-federal,0,91.259,352.228,128.512,352.277,DateEnd,0
419754-collect-files-65684-political-file-2012-federal,0,131.014,352.228,150.022,352.277,Date,0
419754-collect-files-65684-political-file-2012-federal,0,155.251,352.228,200.26,352.277,Description,0
419754-collect-files-65684-political-file-2012-federal,0,260.252,352.228,297.773,352.277,Start/End,0
419754-collect-files-65684-political-file-2012-federal,0,300.275,352.228,320.273,352.277,Time,0
419754-collect-files-65684-political-file-2012-federal,0,333.751,352.228,354.253,352.277,Days,0
419754-collect-files-65684-political-file-2012-federal,0,369,352.228,396.522,352.277,Length,0
419754-collect-files-65684-political-file-2012-federal,0,401.25,352.228,424.254,352.277,Week,0
419754-collect-files-65684-political-file-2012-federal,0,444.75,352.228,463.758,352.277,Rate,0
419754-collect-files-65684-political-file-2012-federal,0,489.002,352.228,533.014,352.277,TypeSpots,0
419754-collect-files-65684-political-file-2012-federal,0,558.751,352.228,589.765,352.277,Amount,0
419754-collect-files-65684-political-file-2012-federal,0,18.119,364.895,23.895,364.939,N,0
419754-collect-files-65684-political-file-2012-federal,0,32.295,364.895,36.743,364.939,1,0.22
419754-collect-files-65684-political-file-2012-federal,0,45,364.895,102.385,364.939,WCVB08/27/12,0.2
419754-collect-files-65684-political-file-2012-federal,0,113.25,364.895,144.386,364.939,9/2/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,155.251,364.895,164.147,364.939,5a,0.2
419754-collect-files-65684-political-file-2012-federal,0,166.371,364.895,205.059,364.939,Eyeopener,0
419754-collect-files-65684-political-file-2012-federal,0,260.252,364.895,276.26,364.939,5-6a,0.17
419754-collect-files-65684-political-file-2012-federal,0,386.371,364.895,397.491,364.939,:30,0.18
419754-collect-files-65684-political-file-2012-federal,0,493.171,364.895,505.611,364.939,NM,0
419754-collect-files-65684-political-file-2012-federal,0,525.902,364.895,534.798,364.939,10,0.57
419754-collect-files-65684-political-file-2012-federal,0,556.889,364.895,592.473,364.939,"$3,500.00 ",0.5
419754-collect-files-65684-political-file-2012-federal,0,45,376.895,65,376.939,Class,0
419754-collect-files-65684-political-file-2012-federal,0,67.224,376.895,73.896,376.939,of,0
419754-collect-files-65684-political-file-2012-federal,0,76.12,376.895,93.896,376.939,Time,0
419754-collect-files-65684-political-file-2012-federal,0,96.12,376.895,98.784,376.939,-,0
419754-collect-files-65684-political-file-2012-federal,0,101.008,376.895,144.128,376.939,Immediately,0
419754-collect-files-65684-political-file-2012-federal,0,146.352,376.895,191.696,376.939,Pre-emptible,0
419754-collect-files-65684-political-file-2012-federal,0,193.92,376.895,219.264,376.939,without,0
419754-collect-files-65684-political-file-2012-federal,0,221.488,376.895,242.832,376.939,notice,0
419754-collect-files-65684-political-file-2012-federal,0,51.749,385.895,68.645,385.939,Start,0
419754-collect-files-65684-political-file-2012-federal,0,70.869,385.895,87.765,385.939,Date,0
419754-collect-files-65684-political-file-2012-federal,0,99,385.895,113.232,385.939,End,0
419754-collect-files-65684-political-file-2012-federal,0,115.456,385.895,132.352,385.939,Date,0
419754-collect-files-65684-political-file-2012-federal,0,144.751,385.895,182.095,385.939,Weekdays,0
419754-collect-files-65684-political-file-2012-federal,0,204.749,385.895,247.877,385.939,Spots/Week,0
419754-collect-files-65684-political-file-2012-federal,0,285.001,385.895,301.897,385.939,Rate,0
419754-collect-files-65684-political-file-2012-federal,0,25.5,394.895,48.172,394.939,Week:,0
419754-collect-files-65684-political-file-2012-federal,0,51.749,394.895,82.885,394.939,8/27/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,99,394.895,130.136,394.939,9/2/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,144.751,394.812,178.519,394.85,MTWTF--,0
419754-collect-files-65684-political-file-2012-federal,0,222.074,394.895,230.97,394.939,10,0.57
419754-collect-files-65684-political-file-2012-federal,0,272.613,394.895,301.525,394.939,$350.00 ,0.53
419754-collect-files-65684-political-file-2012-federal,0,18.119,408.395,23.895,408.439,N,0
419754-collect-files-65684-political-file-2012-federal,0,32.295,408.395,36.743,408.439,2,0.22
419754-collect-files-65684-political-file-2012-federal,0,45,408.395,102.385,408.439,WCVB08/27/12,0.2
419754-collect-files-65684-political-file-2012-federal,0,113.25,408.395,144.386,408.439,9/2/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,155.251,408.395,164.147,408.439,6a,0
419754-collect-files-65684-political-file-2012-federal,0,166.371,408.395,205.059,408.439,Eyeopener,0
419754-collect-files-65684-political-file-2012-federal,0,260.252,408.395,285.156,408.439,558-7a,0.14
419754-collect-files-65684-political-file-2012-federal,0,386.371,408.395,397.491,408.439,:30,0.18
419754-collect-files-65684-political-file-2012-federal,0,493.171,408.395,505.611,408.439,NM,0
419754-collect-files-65684-political-file-2012-federal,0,525.902,408.395,534.798,408.439,10,0.57
419754-collect-files-65684-political-file-2012-federal,0,556.889,408.395,592.473,408.439,"$6,500.00 ",0.5
419754-collect-files-65684-political-file-2012-federal,0,45,420.395,65,420.439,Class,0
419754-collect-files-65684-political-file-2012-federal,0,67.224,420.395,73.896,420.439,of,0
419754-collect-files-65684-political-file-2012-federal,0,76.12,420.395,93.896,420.439,Time,0
419754-collect-files-65684-political-file-2012-federal,0,96.12,420.395,98.784,420.439,-,0
419754-collect-files-65684-political-file-2012-federal,0,101.008,420.395,144.128,420.439,Immediately,0
419754-collect-files-65684-political-file-2012-federal,0,146.352,420.395,191.696,420.439,Pre-emptible,0
419754-collect-files-65684-political-file-2012-federal,0,193.92,420.395,219.264,420.439,without,0
419754-collect-files-65684-political-file-2012-federal,0,221.488,420.395,242.832,420.439,notice,0
419754-collect-files-65684-political-file-2012-federal,0,51.749,429.395,68.645,429.439,Start,0
419754-collect-files-65684-political-file-2012-federal,0,70.869,429.395,87.765,429.439,Date,0
419754-collect-files-65684-political-file-2012-federal,0,99,429.395,113.232,429.439,End,0
419754-collect-files-65684-political-file-2012-federal,0,115.456,429.395,132.352,429.439,Date,0
419754-collect-files-65684-political-file-2012-federal,0,144.751,429.395,182.095,429.439,Weekdays,0
419754-collect-files-65684-political-file-2012-federal,0,204.749,429.395,247.877,429.439,Spots/Week,0
419754-collect-files-65684-political-file-2012-federal,0,285.001,429.395,301.897,429.439,Rate,0
419754-collect-files-65684-political-file-2012-federal,0,25.5,438.395,48.172,438.439,Week:,0
419754-collect-files-65684-political-file-2012-federal,0,51.749,438.395,82.885,438.439,8/27/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,99,438.395,130.136,438.439,9/2/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,144.751,438.312,178.519,438.35,MTWTF--,0
419754-collect-files-65684-political-file-2012-federal,0,222.074,438.395,230.97,438.439,10,0.57
419754-collect-files-65684-political-file-2012-federal,0,272.613,438.395,301.525,438.439,$650.00 ,0.53
419754-collect-files-65684-political-file-2012-federal,0,18.119,451.885,23.895,451.929,N,0
419754-collect-files-65684-political-file-2012-federal,0,32.295,451.885,36.743,451.929,3,0
419754-collect-files-65684-political-file-2012-federal,0,45,451.885,102.385,451.929,WCVB08/27/12,0.2
419754-collect-files-65684-political-file-2012-federal,0,113.25,451.885,144.386,451.929,9/2/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,155.251,451.885,174.819,451.929,Good,0
419754-collect-files-65684-political-file-2012-federal,0,177.043,451.885,205.939,451.929,Morning,0
419754-collect-files-65684-political-file-2012-federal,0,208.163,451.885,237.499,451.929,America,0
419754-collect-files-65684-political-file-2012-federal,0,260.252,451.885,285.156,451.929,658-9a,0.14
419754-collect-files-65684-political-file-2012-federal,0,386.371,451.885,397.491,451.929,:30,0.18
419754-collect-files-65684-political-file-2012-federal,0,493.171,451.885,505.611,451.929,NM,0
419754-collect-files-65684-political-file-2012-federal,0,525.902,451.885,534.798,451.929,20,0.57
419754-collect-files-65684-political-file-2012-federal,0,552.449,451.885,592.481,451.929,"$18,000.00 ",0.47
419754-collect-files-65684-political-file-2012-federal,0,45,463.885,65,463.929,Class,0
419754-collect-files-65684-political-file-2012-federal,0,67.224,463.885,73.896,463.929,of,0
419754-collect-files-65684-political-file-2012-federal,0,76.12,463.885,93.896,463.929,Time,0
419754-collect-files-65684-political-file-2012-federal,0,96.12,463.885,98.784,463.929,-,0
419754-collect-files-65684-political-file-2012-federal,0,101.008,463.885,146.352,463.929,Pre-emptible,0
419754-collect-files-65684-political-file-2012-federal,0,148.576,463.885,162.8,463.929,with,0
419754-collect-files-65684-political-file-2012-federal,0,165.024,463.885,186.368,463.929,notice,0
419754-collect-files-65684-political-file-2012-federal,0,51.749,472.885,68.645,472.929,Start,0
419754-collect-files-65684-political-file-2012-federal,0,70.869,472.885,87.765,472.929,Date,0
419754-collect-files-65684-political-file-2012-federal,0,99,472.885,113.232,472.929,End,0
419754-collect-files-65684-political-file-2012-federal,0,115.456,472.885,132.352,472.929,Date,0
419754-collect-files-65684-political-file-2012-federal,0,144.751,472.885,182.095,472.929,Weekdays,0
419754-collect-files-65684-political-file-2012-federal,0,204.749,472.885,247.877,472.929,Spots/Week,0
419754-collect-files-65684-political-file-2012-federal,0,285.001,472.885,301.897,472.929,Rate,0
419754-collect-files-65684-political-file-2012-federal,0,25.5,481.885,48.172,481.929,Week:,0
419754-collect-files-65684-political-file-2012-federal,0,51.749,481.885,82.885,481.929,8/27/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,99,481.885,130.136,481.929,9/2/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,144.751,481.802,178.519,481.84,MTWTF--,0
419754-collect-files-65684-political-file-2012-federal,0,222.074,481.885,230.97,481.929,20,0.57
419754-collect-files-65684-political-file-2012-federal,0,272.613,481.885,301.525,481.929,$900.00 ,0.4
419754-collect-files-65684-political-file-2012-federal,0,18.119,495.385,23.895,495.429,N,0
419754-collect-files-65684-political-file-2012-federal,0,32.295,495.385,36.743,495.429,4,0
419754-collect-files-65684-political-file-2012-federal,0,45,495.385,102.385,495.429,WCVB08/27/12,0.2
419754-collect-files-65684-political-file-2012-federal,0,113.25,495.385,144.386,495.429,9/2/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,155.251,495.385,164.147,495.429,5a,0.2
419754-collect-files-65684-political-file-2012-federal,0,166.371,495.385,200.163,495.429,Weekend,0
419754-collect-files-65684-political-file-2012-federal,0,202.387,495.385,241.075,495.429,Eyeopener,0
419754-collect-files-65684-political-file-2012-federal,0,260.252,495.385,282.044,495.429,Sa/Su,0
419754-collect-files-65684-political-file-2012-federal,0,284.268,495.385,304.724,495.429,5a-6a,0.15
419754-collect-files-65684-political-file-2012-federal,0,386.371,495.385,397.491,495.429,:30,0.18
419754-collect-files-65684-political-file-2012-federal,0,493.171,495.385,505.611,495.429,NM,0
419754-collect-files-65684-political-file-2012-federal,0,530.342,495.385,534.79,495.429,1,0.22
419754-collect-files-65684-political-file-2012-federal,0,568.049,495.385,592.513,495.429,$75.00 ,0.71
419754-collect-files-65684-political-file-2012-federal,0,45,507.385,65,507.429,Class,0
419754-collect-files-65684-political-file-2012-federal,0,67.224,507.385,73.896,507.429,of,0
419754-collect-files-65684-political-file-2012-federal,0,76.12,507.385,93.896,507.429,Time,0
419754-collect-files-65684-political-file-2012-federal,0,96.12,507.385,98.784,507.429,-,0
419754-collect-files-65684-political-file-2012-federal,0,101.008,507.385,144.128,507.429,Immediately,0
419754-collect-files-65684-political-file-2012-federal,0,146.352,507.385,191.696,507.429,Pre-emptible,0
419754-collect-files-65684-political-file-2012-federal,0,193.92,507.385,219.264,507.429,without,0
419754-collect-files-65684-political-file-2012-federal,0,221.488,507.385,242.832,507.429,notice,0
419754-collect-files-65684-political-file-2012-federal,0,51.749,516.385,68.645,516.429,Start,0
419754-collect-files-65684-political-file-2012-federal,0,70.869,516.385,87.765,516.429,Date,0
419754-collect-files-65684-political-file-2012-federal,0,99,516.385,113.232,516.429,End,0
419754-collect-files-65684-political-file-2012-federal,0,115.456,516.385,132.352,516.429,Date,0
419754-collect-files-65684-political-file-2012-federal,0,144.751,516.385,182.095,516.429,Weekdays,0
419754-collect-files-65684-political-file-2012-federal,0,204.749,516.385,247.877,516.429,Spots/Week,0
419754-collect-files-65684-political-file-2012-federal,0,285.001,516.385,301.897,516.429,Rate,0
419754-collect-files-65684-political-file-2012-federal,0,25.5,525.385,48.172,525.429,Week:,0
419754-collect-files-65684-political-file-2012-federal,0,51.749,525.385,82.885,525.429,8/27/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,99,525.385,130.136,525.429,9/2/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,144.751,525.302,178.519,525.34,-----S-,0
419754-collect-files-65684-political-file-2012-federal,0,224.294,525.385,228.742,525.429,1,0.22
419754-collect-files-65684-political-file-2012-federal,0,277.053,525.385,301.517,525.429,$75.00 ,0.71
419754-collect-files-65684-political-file-2012-federal,0,18.119,538.885,23.895,538.929,N,0
419754-collect-files-65684-political-file-2012-federal,0,32.295,538.885,36.743,538.929,5,0.22
419754-collect-files-65684-political-file-2012-federal,0,45,538.885,102.385,538.929,WCVB08/27/12,0.2
419754-collect-files-65684-political-file-2012-federal,0,113.25,538.885,144.386,538.929,9/2/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,155.251,538.885,164.147,538.929,6a,0
419754-collect-files-65684-political-file-2012-federal,0,166.371,538.885,200.163,538.929,Weekend,0
419754-collect-files-65684-political-file-2012-federal,0,202.387,538.885,241.075,538.929,Eyeopener,0
419754-collect-files-65684-political-file-2012-federal,0,260.252,538.885,285.156,538.929,558-7a,0.14
419754-collect-files-65684-political-file-2012-federal,0,386.371,538.885,397.491,538.929,:30,0.18
419754-collect-files-65684-political-file-2012-federal,0,493.171,538.885,505.611,538.929,NM,0
419754-collect-files-65684-political-file-2012-federal,0,530.342,538.885,534.79,538.929,2,0.22
419754-collect-files-65684-political-file-2012-federal,0,563.609,538.885,592.521,538.929,$450.00 ,0.53
419754-collect-files-65684-political-file-2012-federal,0,45,550.885,65,550.929,Class,0
419754-collect-files-65684-political-file-2012-federal,0,67.224,550.885,73.896,550.929,of,0
419754-collect-files-65684-political-file-2012-federal,0,76.12,550.885,93.896,550.929,Time,0
419754-collect-files-65684-political-file-2012-federal,0,96.12,550.885,98.784,550.929,-,0
419754-collect-files-65684-political-file-2012-federal,0,101.008,550.885,144.128,550.929,Immediately,0
419754-collect-files-65684-political-file-2012-federal,0,146.352,550.885,191.696,550.929,Pre-emptible,0
419754-collect-files-65684-political-file-2012-federal,0,193.92,550.885,219.264,550.929,without,0
419754-collect-files-65684-political-file-2012-federal,0,221.488,550.885,242.832,550.929,notice,0
419754-collect-files-65684-political-file-2012-federal,0,51.749,559.885,68.645,559.929,Start,0
419754-collect-files-65684-political-file-2012-federal,0,70.869,559.885,87.765,559.929,Date,0
419754-collect-files-65684-political-file-2012-federal,0,99,559.885,113.232,559.929,End,0
419754-collect-files-65684-political-file-2012-federal,0,115.456,559.885,132.352,559.929,Date,0
419754-collect-files-65684-political-file-2012-federal,0,144.751,559.885,182.095,559.929,Weekdays,0
419754-collect-files-65684-political-file-2012-federal,0,204.749,559.885,247.877,559.929,Spots/Week,0
419754-collect-files-65684-political-file-2012-federal,0,285.001,559.885,301.897,559.929,Rate,0
419754-collect-files-65684-political-file-2012-federal,0,25.5,568.885,48.172,568.929,Week:,0
419754-collect-files-65684-political-file-2012-federal,0,51.749,568.885,82.885,568.929,8/27/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,99,568.885,130.136,568.929,9/2/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,144.751,568.802,178.519,568.84,-----S-,0
419754-collect-files-65684-political-file-2012-federal,0,224.294,568.885,228.742,568.929,2,0.22
419754-collect-files-65684-political-file-2012-federal,0,272.613,568.885,301.525,568.929,$225.00 ,0.8
419754-collect-files-65684-political-file-2012-federal,0,18.119,582.385,23.895,582.429,N,0
419754-collect-files-65684-political-file-2012-federal,0,32.295,582.385,36.743,582.429,6,0
419754-collect-files-65684-political-file-2012-federal,0,45,582.385,102.385,582.429,WCVB08/27/12,0.2
419754-collect-files-65684-political-file-2012-federal,0,113.25,582.385,144.386,582.429,9/2/12,0.25
419754-collect-files-65684-political-file-2012-federal,0,155.251,582.385,189.043,582.429,Weekend,0
419754-collect-files-65684-political-file-2012-federal,0,191.267,582.385,209.491,582.429,GMA,0
419754-collect-files-65684-political-file-2012-federal,0,260.252,582.385,276.26,582.429,7-8a,0.17
419754-collect-files-65684-political-file-2012-federal,0,386.371,582.385,397.491,582.429,:30,0.18
419754-collect-files-65684-political-file-2012-federal,0,493.171,582.385,505.611,582.429,NM,0
419754-collect-files-65684-political-file-2012-federal,0,530.342,582.385,534.79,582.429,2,0.22
